Time FPS-0 FPS-1 FPS-2 FPS-3 FPS-4 FPS-5 FPS-6 FPS-7 FPS-8 FPS-9 FVS-0 FVS-1 FVS-2 FVS-3 FVS-4 FVS-5 FVS-6 FVS-7 FVS-8 FVS-9 FVT-0 FVT-1 FVT-2 FVT-3 FVT-4 FVT-5 FVT-6 FVT-7 FVT-8 FVT-9 FDS-0 FDS-1 FDS-2 FDS-3 FDS-4 FDS-5 FDS-6 FDS-7 FDS-8 FDS-9 SHD-0 SHD-1 SHD-2 SHD-3 SHD-4 SHD-5 SHD-6 SHD-7 SHD-8 SHD-9 SB-0 SB-1 SB-2 SB-3 SB-4 SB-5 SB-6 SB-7 SB-8 SB-9 PIN-0 PIN-1 PIN-2 PIN-3 PIN-4 PIN-5 PIN-6 PIN-7 PIN-8 PIN-9 WHB-0 WHB-1 WHB-2 WHB-3 WHB-4 WHB-5 WHB-6 WHB-7 WHB-8 WHB-9 WHT-0 WHT-1 WHT-2 WHT-3 WHT-4 WHT-5 WHT-6 WHT-7 WHT-8 WHT-9 CEP-0 CEP-1 BFS-0 BFF-0 BG-0 BML-0 BMS-0 ZL-0 BD-0 MA-0 SG-0 BC-0 ZG-0 PL-0 PS-0 ZM-0 ZS-0 PB-0 BB-0 BO-0 DL-0 DR-0 DC-0
2.400000e+01 1.216882e+00 4.408053e+01 1.098936e+02 1.654121e+02 1.972342e+02 2.142826e+02 1.954102e+02 1.943445e+02 1.262927e+02 8.143598e+01 3.200401e+05 1.282010e+05 1.162106e+04 4.212479e+03 1.064076e+03 3.694457e+02 1.377273e+02 5.379899e+01 2.151167e+01 8.680421e+00 1.892414e+03 1.775681e+03 6.491863e+02 2.216695e+02 6.839468e+01 2.035858e+01 6.252169e+00 2.018168e+00 7.597040e-01 2.536924e-01 4.572732e+03 1.219043e+04 1.257148e+04 7.915928e+03 4.416308e+03 2.742403e+03 1.634478e+03 8.415325e+02 4.470500e+02 2.758483e+02 3.631282e+04 3.846385e+04 2.880200e+04 1.902922e+04 1.253740e+04 7.602735e+03 4.356200e+03 2.437352e+03 9.560869e+02 7.466748e+02 4.060906e-02 6.778320e-02 1.483320e+01 6.856035e+00 3.136068e+00 1.451299e+00 6.975468e-01 3.474264e-01 2.074086e-01 1.319514e-01 2.880880e+01 6.924848e+01 8.276256e+01 7.893430e+01 6.994155e+01 5.805834e+01 4.836585e+01 3.991173e+01 3.142413e+01 2.859276e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.321779e+02 1.633667e+02 1.165872e+02 8.163912e+01 5.832484e+01 3.498906e+01 2.329361e+01 2.329338e+01 1.164754e+01 1.164754e+01 1.411131e+05 1.220452e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.685159e+00 2.077900e-04 2.123827e-04 2.086522e-04 2.077900e-04 5.688737e+00 2.362229e+00 7.326710e-01 5.687797e+00 5.689969e+00 2.737815e+06 1.310865e+05 2.077936e-04 1.046642e+07 4.159646e+07 7.058370e-09
2.500000e+01 1.216884e+00 4.406566e+01 1.098533e+02 1.653624e+02 1.971741e+02 2.142169e+02 1.953497e+02 1.942843e+02 1.262533e+02 8.141059e+01 3.200399e+05 1.282009e+05 1.132769e+04 4.165954e+03 1.059958e+03 3.688946e+02 1.376301e+02 5.377639e+01 2.150499e+01 8.678101e+00 1.892427e+03 1.775715e+03 6.489090e+02 2.215742e+02 6.836319e+01 2.034989e+01 6.249547e+00 2.017326e+00 7.593875e-01 2.535893e-01 4.572606e+03 1.219018e+04 1.256381e+04 7.909513e+03 4.413216e+03 2.740602e+03 1.633445e+03 8.410139e+02 4.467778e+02 2.756813e+02 3.631056e+04 3.845144e+04 2.879316e+04 1.901240e+04 1.252997e+04 7.599345e+03 4.354583e+03 2.436539e+03 9.557869e+02 7.464477e+02 4.061001e-02 6.778362e-02 1.483320e+01 6.856035e+00 3.136067e+00 1.451299e+00 6.975465e-01 3.474261e-01 2.074083e-01 1.319510e-01 2.880815e+01 6.924815e+01 8.276162e+01 7.893365e+01 6.994088e+01 5.805792e+01 4.836548e+01 3.991149e+01 3.142398e+01 2.859264e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.322000e+02 1.633786e+02 1.165885e+02 8.163807e+01 5.832410e+01 3.498880e+01 2.329350e+01 2.329327e+01 1.164752e+01 1.164752e+01 1.411126e+05 1.254599e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.691841e+00 2.077900e-04 2.126772e-04 2.086985e-04 2.077900e-04 5.695531e+00 2.775913e+00 7.347439e-01 5.694495e+00 5.696763e+00 3.451247e+06 1.449877e+05 2.077937e-04 1.045521e+07 4.159373e+07 7.058378e-09
2.600000e+01 1.216887e+00 4.405091e+01 1.098130e+02 1.653130e+02 1.971142e+02 2.141515e+02 1.952895e+02 1.942243e+02 1.262140e+02 8.138525e+01 3.200398e+05 1.282009e+05 1.103897e+04 4.118841e+03 1.055734e+03 3.683284e+02 1.375307e+02 5.375348e+01 2.149826e+01 8.675774e+00 1.892440e+03 1.775749e+03 6.486323e+02 2.214791e+02 6.833174e+01 2.034122e+01 6.246934e+00 2.016487e+00 7.590721e-01 2.534866e-01 4.572478e+03 1.218992e+04 1.255614e+04 7.903079e+03 4.410119e+03 2.738800e+03 1.632412e+03 8.404954e+02 4.465058e+02 2.755143e+02 3.630829e+04 3.843902e+04 2.878431e+04 1.899553e+04 1.252253e+04 7.595950e+03 4.352964e+03 2.435726e+03 9.554869e+02 7.462207e+02 4.061100e-02 6.778405e-02 1.483320e+01 6.856035e+00 3.136067e+00 1.451298e+00 6.975461e-01 3.474257e-01 2.074079e-01 1.319507e-01 2.880747e+01 6.924781e+01 8.276065e+01 7.893298e+01 6.994020e+01 5.805749e+01 4.836510e+01 3.991124e+01 3.142383e+01 2.859252e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.322228e+02 1.633908e+02 1.165900e+02 8.163699e+01 5.832334e+01 3.498853e+01 2.329340e+01 2.329315e+01 1.164749e+01 1.164750e+01 1.411121e+05 1.288076e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.697239e+00 2.077900e-04 2.129838e-04 2.087459e-04 2.077900e-04 5.701043e+00 3.306615e+00 7.369792e-01 5.699914e+00 5.702279e+00 4.236969e+06 1.593178e+05 2.077939e-04 1.044308e+07 4.159104e+07 7.058385e-09
2.700000e+01 1.216891e+00 4.403630e+01 1.097729e+02 1.652637e+02 1.970545e+02 2.140862e+02 1.952293e+02 1.941644e+02 1.261748e+02 8.135994e+01 3.200396e+05 1.282009e+05 1.076471e+04 4.072777e+03 1.051543e+03 3.677639e+02 1.374315e+02 5.373058e+01 2.149153e+01 8.673449e+00 1.892454e+03 1.775784e+03 6.483558e+02 2.213840e+02 6.830031e+01 2.033256e+01 6.244322e+00 2.015648e+00 7.587567e-01 2.533840e-01 4.572350e+03 1.218966e+04 1.254848e+04 7.896652e+03 4.407026e+03 2.737000e+03 1.631379e+03 8.399773e+02 4.462339e+02 2.753474e+02 3.630602e+04 3.842661e+04 2.877547e+04 1.897869e+04 1.251509e+04 7.592556e+03 4.351346e+03 2.434913e+03 9.551869e+02 7.459937e+02 4.061198e-02 6.778449e-02 1.483320e+01 6.856034e+00 3.136067e+00 1.451298e+00 6.975458e-01 3.474254e-01 2.074076e-01 1.319503e-01 2.880679e+01 6.924747e+01 8.275967e+01 7.893230e+01 6.993951e+01 5.805706e+01 4.836472e+01 3.991099e+01 3.142368e+01 2.859240e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.322456e+02 1.634029e+02 1.165914e+02 8.163591e+01 5.832258e+01 3.498826e+01 2.329329e+01 2.329304e+01 1.164747e+01 1.164748e+01 1.411117e+05 1.320902e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.701610e+00 2.077900e-04 2.133017e-04 2.087941e-04 2.077900e-04 5.705514e+00 3.974041e+00 7.393374e-01 5.704303e+00 5.706755e+00 5.175163e+06 1.777381e+05 2.077940e-04 1.042378e+07 4.158679e+07 7.058392e-09
2.800000e+01 1.216894e+00 4.402178e+01 1.097329e+02 1.652146e+02 1.969950e+02 2.140210e+02 1.951692e+02 1.941045e+02 1.261356e+02 8.133467e+01 3.200395e+05 1.282008e+05 1.050384e+04 4.027727e+03 1.047383e+03 3.672010e+02 1.373323e+02 5.370770e+01 2.148480e+01 8.671124e+00 1.892467e+03 1.775819e+03 6.480794e+02 2.212890e+02 6.826889e+01 2.032390e+01 6.241711e+00 2.014810e+00 7.584415e-01 2.532814e-01 4.572221e+03 1.218940e+04 1.254082e+04 7.890232e+03 4.403934e+03 2.735200e+03 1.630348e+03 8.394596e+02 4.459622e+02 2.751806e+02 3.630374e+04 3.841420e+04 2.876663e+04 1.896187e+04 1.250765e+04 7.589165e+03 4.349729e+03 2.434101e+03 9.548871e+02 7.457668e+02 4.061296e-02 6.778492e-02 1.483320e+01 6.856034e+00 3.136066e+00 1.451298e+00 6.975454e-01 3.474250e-01 2.074072e-01 1.319500e-01 2.880612e+01 6.924713e+01 8.275870e+01 7.893163e+01 6.993882e+01 5.805662e+01 4.836434e+01 3.991074e+01 3.142353e+01 2.859228e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.322685e+02 1.634151e+02 1.165928e+02 8.163483e+01 5.832181e+01 3.498799e+01 2.329319e+01 2.329292e+01 1.164745e+01 1.164746e+01 1.411112e+05 1.353090e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.705151e+00 2.077900e-04 2.136302e-04 2.088431e-04 2.077900e-04 5.709143e+00 4.813633e+00 7.418254e-01 5.707858e+00 5.710387e+00 6.352143e+06 2.057411e+05 2.077942e-04 1.038791e+07 4.157862e+07 7.058399e-09
2.900000e+01 1.216897e+00 4.400733e+01 1.096930e+02 1.651656e+02 1.969355e+02 2.139560e+02 1.951092e+02 1.940448e+02 1.260964e+02 8.130941e+01 3.200393e+05 1.282008e+05 1.025539e+04 3.983656e+03 1.043256e+03 3.666397e+02 1.372333e+02 5.368482e+01 2.147808e+01 8.668800e+00 1.892480e+03 1.775854e+03 6.478031e+02 2.211940e+02 6.823748e+01 2.031525e+01 6.239101e+00 2.013972e+00 7.581265e-01 2.531789e-01 4.572093e+03 1.218914e+04 1.253317e+04 7.883818e+03 4.400846e+03 2.733403e+03 1.629317e+03 8.389421e+02 4.456907e+02 2.750139e+02 3.630147e+04 3.840180e+04 2.875779e+04 1.894508e+04 1.250023e+04 7.585776e+03 4.348112e+03 2.433288e+03 9.545874e+02 7.455400e+02 4.061395e-02 6.778536e-02 1.483320e+01 6.856034e+00 3.136066e+00 1.451297e+00 6.975451e-01 3.474247e-01 2.074069e-01 1.319497e-01 2.880544e+01 6.924678e+01 8.275773e+01 7.893096e+01 6.993813e+01 5.805619e+01 4.836396e+01 3.991049e+01 3.142338e+01 2.859215e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.322913e+02 1.634273e+02 1.165942e+02 8.163375e+01 5.832105e+01 3.498772e+01 2.329308e+01 2.329281e+01 1.164743e+01 1.164744e+01 1.411107e+05 1.384652e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.708019e+00 2.077900e-04 2.139690e-04 2.088927e-04 2.077900e-04 5.712087e+00 5.870073e+00 7.444504e-01 5.710738e+00 5.713334e+00 7.805208e+06 2.512737e+05 2.077943e-04 1.032193e+07 4.156306e+07 7.058407e-09
3.000000e+01 1.216901e+00 4.399293e+01 1.096533e+02 1.651166e+02 1.968761e+02 2.138910e+02 1.950493e+02 1.939850e+02 1.260573e+02 8.128418e+01 3.200392e+05 1.282008e+05 1.001850e+04 3.940535e+03 1.039160e+03 3.660799e+02 1.371345e+02 5.366197e+01 2.147136e+01 8.666477e+00 1.892493e+03 1.775889e+03 6.475269e+02 2.210990e+02 6.820609e+01 2.030660e+01 6.236492e+00 2.013134e+00 7.578115e-01 2.530764e-01 4.571965e+03 1.218888e+04 1.252552e+04 7.877411e+03 4.397759e+03 2.731606e+03 1.628286e+03 8.384250e+02 4.454193e+02 2.748474e+02 3.629920e+04 3.838940e+04 2.874896e+04 1.892831e+04 1.249281e+04 7.582389e+03 4.346497e+03 2.432476e+03 9.542877e+02 7.453133e+02 4.061493e-02 6.778579e-02 1.483320e+01 6.856033e+00 3.136066e+00 1.451297e+00 6.975447e-01 3.474244e-01 2.074066e-01 1.319493e-01 2.880476e+01 6.924644e+01 8.275676e+01 7.893028e+01 6.993744e+01 5.805576e+01 4.836358e+01 3.991024e+01 3.142323e+01 2.859203e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.323141e+02 1.634395e+02 1.165956e+02 8.163267e+01 5.832029e+01 3.498745e+01 2.329298e+01 2.329269e+01 1.164741e+01 1.164742e+01 1.411102e+05 1.415602e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.710342e+00 2.077900e-04 2.143181e-04 2.089429e-04 2.077900e-04 5.714477e+00 7.199708e+00 7.472201e-01 5.713070e+00 5.715725e+00 9.475218e+06 3.236470e+05 2.077945e-04 1.021006e+07 4.153591e+07 7.058414e-09
3.100000e+01 1.216904e+00 4.397858e+01 1.096135e+02 1.650677e+02 1.968167e+02 2.138260e+02 1.949893e+02 1.939254e+02 1.260182e+02 8.125896e+01 3.200390e+05 1.282007e+05 9.792376e+03 3.898331e+03 1.035095e+03 3.655217e+02 1.370357e+02 5.363912e+01 2.146464e+01 8.664154e+00 1.892506e+03 1.775924e+03 6.472509e+02 2.210041e+02 6.817472e+01 2.029795e+01 6.233884e+00 2.012296e+00 7.574967e-01 2.529739e-01 4.571837e+03 1.218862e+04 1.251788e+04 7.871011e+03 4.394676e+03 2.729811e+03 1.627257e+03 8.379082e+02 4.451481e+02 2.746809e+02 3.629693e+04 3.837700e+04 2.874012e+04 1.891156e+04 1.248539e+04 7.579004e+03 4.344881e+03 2.431665e+03 9.539882e+02 7.450866e+02 4.061592e-02 6.778622e-02 1.483320e+01 6.856033e+00 3.136065e+00 1.451297e+00 6.975444e-01 3.474240e-01 2.074062e-01 1.319490e-01 2.880409e+01 6.924610e+01 8.275579e+01 7.892961e+01 6.993675e+01 5.805533e+01 4.836320e+01 3.991000e+01 3.142308e+01 2.859191e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.323369e+02 1.634517e+02 1.165971e+02 8.163158e+01 5.831952e+01 3.498718e+01 2.329287e+01 2.329258e+01 1.164739e+01 1.164740e+01 1.411098e+05 1.445950e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.712223e+00 2.077900e-04 2.146774e-04 2.089937e-04 2.077900e-04 5.716418e+00 8.873599e+00 7.501426e-01 5.714959e+00 5.717665e+00 1.121662e+07 4.283953e+05 2.077946e-04 1.004313e+07 4.149421e+07 7.058421e-09
3.200000e+01 1.216908e+00 4.396426e+01 1.095739e+02 1.650188e+02 1.967574e+02 2.137611e+02 1.949295e+02 1.938657e+02 1.259791e+02 8.123376e+01 3.200389e+05 1.282007e+05 9.576286e+03 3.857017e+03 1.031061e+03 3.649651e+02 1.369371e+02 5.361630e+01 2.145793e+01 8.661832e+00 1.892520e+03 1.775959e+03 6.469749e+02 2.209092e+02 6.814336e+01 2.028931e+01 6.231277e+00 2.011459e+00 7.571820e-01 2.528715e-01 4.571708e+03 1.218836e+04 1.251024e+04 7.864617e+03 4.391594e+03 2.728017e+03 1.626228e+03 8.373918e+02 4.448771e+02 2.745145e+02 3.629466e+04 3.836461e+04 2.873130e+04 1.889484e+04 1.247798e+04 7.575621e+03 4.343267e+03 2.430853e+03 9.536888e+02 7.448600e+02 4.061690e-02 6.778666e-02 1.483320e+01 6.856033e+00 3.136065e+00 1.451296e+00 6.975440e-01 3.474237e-01 2.074059e-01 1.319486e-01 2.880341e+01 6.924576e+01 8.275481e+01 7.892894e+01 6.993606e+01 5.805490e+01 4.836282e+01 3.990975e+01 3.142293e+01 2.859179e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.323597e+02 1.634639e+02 1.165985e+02 8.163050e+01 5.831876e+01 3.498692e+01 2.329277e+01 2.329246e+01 1.164737e+01 1.164737e+01 1.411093e+05 1.475708e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.713746e+00 2.077900e-04 2.150468e-04 2.090450e-04 2.077900e-04 5.717993e+00 1.098139e+01 7.532267e-01 5.716488e+00 5.719240e+00 1.286905e+07 5.597178e+05 2.077948e-04 9.831408e+06 4.143966e+07 7.058428e-09
3.300000e+01 1.216912e+00 4.394995e+01 1.095341e+02 1.649701e+02 1.966982e+02 2.136963e+02 1.948697e+02 1.938062e+02 1.259401e+02 8.120858e+01 3.200387e+05 1.282007e+05 9.363130e+03 3.815318e+03 1.026939e+03 3.643955e+02 1.368365e+02 5.359318e+01 2.145117e+01 8.659506e+00 1.892533e+03 1.775995e+03 6.466996e+02 2.208145e+02 6.811203e+01 2.028069e+01 6.228678e+00 2.010625e+00 7.568683e-01 2.527695e-01 4.571578e+03 1.218810e+04 1.250261e+04 7.858209e+03 4.388510e+03 2.726222e+03 1.625199e+03 8.368755e+02 4.446062e+02 2.743483e+02 3.629236e+04 3.835222e+04 2.872247e+04 1.887803e+04 1.247055e+04 7.572228e+03 4.341650e+03 2.430041e+03 9.533892e+02 7.446334e+02 4.061791e-02 6.778711e-02 1.483320e+01 6.856032e+00 3.136064e+00 1.451296e+00 6.975437e-01 3.474233e-01 2.074055e-01 1.319483e-01 2.880272e+01 6.924541e+01 8.275382e+01 7.892825e+01 6.993535e+01 5.805446e+01 4.836243e+01 3.990949e+01 3.142277e+01 2.859166e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.323832e+02 1.634765e+02 1.165999e+02 8.162939e+01 5.831798e+01 3.498664e+01 2.329266e+01 2.329234e+01 1.164735e+01 1.164735e+01 1.411088e+05 1.504880e+01 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.714963e+00 2.077900e-04 2.154268e-04 2.090968e-04 2.077900e-04 5.719273e+00 1.370940e+01 7.565658e-01 5.717720e+00 5.720522e+00 1.432776e+07 7.001487e+05 2.077949e-04 9.604802e+06 4.137935e+07 7.058436e-09
3.400000e+01 1.216915e+00 4.393566e+01 1.094944e+02 1.649214e+02 1.966391e+02 2.136316e+02 1.948099e+02 1.937466e+02 1.259011e+02 8.118341e+01 3.200386e+05 1.282006e+05 9.159307e+03 3.774506e+03 1.022849e+03 3.638274e+02 1.367361e+02 5.357008e+01 2.144442e+01 8.657180e+00 1.892547e+03 1.776031e+03 6.464243e+02 2.207199e+02 6.808072e+01 2.027207e+01 6.226080e+00 2.009790e+00 7.565547e-01 2.526676e-01 4.571448e+03 1.218783e+04 1.249498e+04 7.851807e+03 4.385428e+03 2.724428e+03 1.624170e+03 8.363595e+02 4.443355e+02 2.741821e+02 3.629007e+04 3.833982e+04 2.871364e+04 1.886125e+04 1.246311e+04 7.568837e+03 4.340034e+03 2.429230e+03 9.530898e+02 7.444069e+02 4.061893e-02 6.778755e-02 1.483320e+01 6.856032e+00 3.136064e+00 1.451295e+00 6.975433e-01 3.474230e-01 2.074052e-01 1.319479e-01 2.880202e+01 6.924506e+01 8.275283e+01 7.892756e+01 6.993465e+01 5.805402e+01 4.836204e+01 3.990924e+01 3.142262e+01 2.859154e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.324067e+02 1.634890e+02 1.166014e+02 8.162828e+01 5.831719e+01 3.498636e+01 2.329255e+01 2.329222e+01 1.164732e+01 1.164733e+01 1.411083e+05 1.533486e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.715948e+00 2.077900e-04 2.158172e-04 2.091490e-04 2.077900e-04 5.720312e+00 1.716632e+01 7.600954e-01 5.718717e+00 5.721562e+00 1.555849e+07 8.312867e+05 2.077950e-04 9.394431e+06 4.132162e+07 7.058443e-09
3.500000e+01 1.216919e+00 4.392140e+01 1.094547e+02 1.648727e+02 1.965800e+02 2.135669e+02 1.947502e+02 1.936871e+02 1.258621e+02 8.115825e+01 3.200384e+05 1.282006e+05 8.964212e+03 3.734552e+03 1.018791e+03 3.632610e+02 1.366358e+02 5.354699e+01 2.143767e+01 8.654854e+00 1.892560e+03 1.776067e+03 6.461492e+02 2.206253e+02 6.804942e+01 2.026346e+01 6.223483e+00 2.008956e+00 7.562412e-01 2.525656e-01 4.571317e+03 1.218757e+04 1.248735e+04 7.845411e+03 4.382348e+03 2.722636e+03 1.623143e+03 8.358439e+02 4.440649e+02 2.740160e+02 3.628777e+04 3.832744e+04 2.870481e+04 1.884449e+04 1.245569e+04 7.565448e+03 4.338418e+03 2.428418e+03 9.527905e+02 7.441804e+02 4.061994e-02 6.778800e-02 1.483320e+01 6.856032e+00 3.136064e+00 1.451295e+00 6.975430e-01 3.474226e-01 2.074048e-01 1.319476e-01 2.880133e+01 6.924472e+01 8.275183e+01 7.892687e+01 6.993394e+01 5.805357e+01 4.836165e+01 3.990898e+01 3.142246e+01 2.859141e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.324302e+02 1.635016e+02 1.166029e+02 8.162717e+01 5.831640e+01 3.498609e+01 2.329244e+01 2.329210e+01 1.164730e+01 1.164731e+01 1.411078e+05 1.561535e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.716746e+00 2.077900e-04 2.162183e-04 2.092018e-04 2.077900e-04 5.721157e+00 2.154797e+01 7.638265e-01 5.719525e+00 5.722407e+00 1.657447e+07 9.433852e+05 2.077952e-04 9.216491e+06 4.127153e+07 7.058450e-09
3.600000e+01 1.216923e+00 4.390715e+01 1.094150e+02 1.648241e+02 1.965209e+02 2.135022e+02 1.946905e+02 1.936277e+02 1.258231e+02 8.113310e+01 3.200383e+05 1.282006e+05 8.777292e+03 3.695431e+03 1.014764e+03 3.626963e+02 1.365356e+02 5.352392e+01 2.143092e+01 8.652530e+00 1.892574e+03 1.776103e+03 6.458742e+02 2.205307e+02 6.801813e+01 2.025485e+01 6.220888e+00 2.008123e+00 7.559279e-01 2.524638e-01 4.571187e+03 1.218731e+04 1.247973e+04 7.839022e+03 4.379271e+03 2.720846e+03 1.622116e+03 8.353286e+02 4.437945e+02 2.738500e+02 3.628548e+04 3.831505e+04 2.869599e+04 1.882775e+04 1.244827e+04 7.562061e+03 4.336803e+03 2.427607e+03 9.524912e+02 7.439540e+02 4.062096e-02 6.778845e-02 1.483319e+01 6.856031e+00 3.136063e+00 1.451295e+00 6.975426e-01 3.474223e-01 2.074045e-01 1.319472e-01 2.880064e+01 6.924437e+01 8.275084e+01 7.892618e+01 6.993324e+01 5.805313e+01 4.836126e+01 3.990873e+01 3.142231e+01 2.859129e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.324537e+02 1.635142e+02 1.166043e+02 8.162606e+01 5.831562e+01 3.498581e+01 2.329233e+01 2.329198e+01 1.164728e+01 1.164729e+01 1.411074e+05 1.589040e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.717393e+00 2.077900e-04 2.166308e-04 2.092550e-04 2.077900e-04 5.721844e+00 2.710307e+01 7.677710e-01 5.720179e+00 5.723092e+00 1.740811e+07 1.035101e+06 2.077953e-04 9.072964e+06 4.123036e+07 7.058457e-09
3.700000e+01 1.216927e+00 4.389292e+01 1.093754e+02 1.647755e+02 1.964618e+02 2.134375e+02 1.946308e+02 1.935682e+02 1.257841e+02 8.110797e+01 3.200381e+05 1.282005e+05 8.598041e+03 3.657115e+03 1.010767e+03 3.621331e+02 1.364355e+02 5.350087e+01 2.142417e+01 8.650206e+00 1.892588e+03 1.776139e+03 6.455994e+02 2.204362e+02 6.798687e+01 2.024624e+01 6.218293e+00 2.007290e+00 7.556147e-01 2.523619e-01 4.571057e+03 1.218704e+04 1.247212e+04 7.832640e+03 4.376197e+03 2.719056e+03 1.621090e+03 8.348136e+02 4.435243e+02 2.736842e+02 3.628319e+04 3.830267e+04 2.868717e+04 1.881104e+04 1.244086e+04 7.558676e+03 4.335189e+03 2.426796e+03 9.521921e+02 7.437276e+02 4.062197e-02 6.778890e-02 1.483319e+01 6.856031e+00 3.136063e+00 1.451294e+00 6.975422e-01 3.474219e-01 2.074041e-01 1.319469e-01 2.879995e+01 6.924402e+01 8.274985e+01 7.892550e+01 6.993253e+01 5.805269e+01 4.836087e+01 3.990848e+01 3.142215e+01 2.859116e+01 2.666649e+02 2.440086e+02 2.025123e+02 1.599312e+02 1.279449e+02 1.066208e+02 8.529662e+01 7.463455e+01 6.397247e+01 5.331039e+01 2.324772e+02 1.635267e+02 1.166058e+02 8.162494e+01 5.831483e+01 3.498553e+01 2.329222e+01 2.329187e+01 1.164726e+01 1.164727e+01 1.411069e+05 1.616010e+01 2.077899e-04 2.077900e-04 2.077899e-04 2.077899e-04 2.077899e-04 5.717916e+00 2.077900e-04 2.170547e-04 2.093087e-04 2.077900e-04 5.722402e+00 3.414754e+01 7.719415e-01 5.720709e+00 5.723649e+00 1.809434e+07 1.109127e+06 2.077955e-04 8.959133e+06 4.119732e+07 7.058465e-09
