Time FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
7.100000e+01 1309.796900 1031412.971093 4600.137529 46611.062820 148726.983159 27.769348 535.854185 1384.896738 759.405794 141110.840919 0.000208 0.000208 0.000208 0.000208 0.000208 5.719787 0.000208 0.000238 0.000211 0.000208 5.725019 237028.388002 1.277554 5.722824 5.732862 22830489.742725 1584919.706329 0.000208 8468840.086855 41090177.777142 0.000000 4313790389.685856 0.977428 2.110263 0.780005 0.968545 0.974933 1.107966 0.999442 1.013877 1.004258 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815135 0.988743 1.000000 2.032623 0.000054 0.000000 17.200000 0.797681 5.391140 0.000000
7.200000e+01 1309.354848 1031073.234095 4599.302110 46589.903986 148674.353179 27.769353 535.852391 1384.896738 759.502428 141110.336315 0.000208 0.000208 0.000208 0.000208 0.000208 5.719789 0.000208 0.000239 0.000211 0.000208 5.725032 297850.092977 1.313894 5.722825 5.733122 22858242.080794 1588435.095798 0.000208 8471496.022775 41092544.169815 0.000000 4313826906.826695 0.977098 2.109568 0.779863 0.968106 0.974588 1.107966 0.999439 1.013877 1.004386 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815390 0.988800 1.000000 2.032641 0.000054 0.000000 17.200000 0.796566 5.422874 0.000000
7.300000e+01 1308.913611 1030749.129475 4598.467091 46568.761295 148621.763348 27.769358 535.850595 1384.896738 759.599045 141109.829445 0.000208 0.000208 0.000208 0.000208 0.000208 5.719792 0.000208 0.000240 0.000211 0.000208 5.725046 354830.822252 1.352484 5.722826 5.733382 22884616.902895 1591839.180020 0.000208 8474327.833990 41094972.061142 0.000000 4313868550.262760 0.976769 2.108905 0.779721 0.967666 0.974244 1.107966 0.999435 1.013877 1.004514 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815663 0.988859 1.000000 2.032660 0.000054 0.000000 17.200000 0.795451 5.454548 0.000000
7.400000e+01 1308.473338 1030439.487929 4597.632473 46547.634727 148569.213601 27.769363 535.848798 1384.896738 759.695644 141109.320357 0.000208 0.000208 0.000208 0.000208 0.000208 5.719793 0.000208 0.000241 0.000211 0.000208 5.725060 401159.740992 1.393456 5.722827 5.733642 22909700.231462 1595139.171750 0.000208 8477323.879204 41097457.530499 0.000000 4313922111.603436 0.976441 2.108271 0.779580 0.967227 0.973899 1.107967 0.999432 1.013877 1.004642 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.815951 0.988918 1.000000 2.032686 0.000054 0.000000 17.200000 0.794339 5.486154 0.000000
7.500000e+01 1308.033937 1030141.188268 4596.801125 46526.525475 148516.789938 27.769368 535.846991 1384.896738 759.793090 141108.807216 0.000208 0.000208 0.000208 0.000208 0.000208 5.719791 0.000208 0.000242 0.000211 0.000208 5.725074 439356.441202 1.437178 5.722825 5.733903 22933603.075228 1598342.591919 0.000208 8480471.993862 41099996.497223 0.000000 4313985051.487901 0.976113 2.107661 0.779439 0.966789 0.973556 1.107967 0.999429 1.013877 1.004770 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816254 0.988980 1.000000 2.032715 0.000054 0.000000 17.200000 0.793232 5.517697 0.000000
7.600000e+01 1307.595864 1029855.530020 4595.970176 46505.432301 148464.406034 27.769373 535.845183 1384.896738 759.890518 141108.291957 0.000208 0.000208 0.000208 0.000208 0.000208 5.719790 0.000208 0.000243 0.000212 0.000208 5.725087 475917.072698 1.483578 5.722824 5.734163 22956363.157446 1601454.447694 0.000208 8483764.142672 41102586.223971 0.000000 4314050858.196674 0.975786 2.107077 0.779298 0.966350 0.973212 1.107967 0.999425 1.013877 1.004899 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816571 0.989042 1.000000 2.032746 0.000054 0.000000 17.200000 0.792132 5.549145 0.000000
7.700000e+01 1307.159353 1029581.640193 4595.139626 46484.355188 148412.061828 27.769378 535.843373 1384.896738 759.987929 141107.774627 0.000208 0.000208 0.000208 0.000208 0.000208 5.719789 0.000208 0.000244 0.000212 0.000208 5.725101 514522.717597 1.532458 5.722823 5.734424 22978044.521828 1604479.930358 0.000208 8487191.976292 41105223.879997 0.000000 4314115833.690991 0.975460 2.106516 0.779157 0.965912 0.972869 1.107967 0.999422 1.013877 1.005028 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816901 0.989105 1.000000 2.032777 0.000054 0.000000 17.200000 0.791044 5.580480 0.000000
7.800000e+01 1306.724455 1029318.728210 4594.309474 46463.294115 148359.757258 27.769383 535.841562 1384.896738 760.085321 141107.255210 0.000208 0.000208 0.000208 0.000208 0.000208 5.719788 0.000208 0.000245 0.000212 0.000208 5.725115 555416.449834 1.584224 5.722822 5.734684 22998708.369839 1607424.084962 0.000208 8490747.374488 41107906.715339 0.000000 4314179713.998332 0.975135 2.105978 0.779016 0.965475 0.972526 1.107967 0.999418 1.013877 1.005157 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.817243 0.989170 1.000000 2.032807 0.000054 0.000000 17.200000 0.789972 5.611700 0.000000
7.900000e+01 1306.290968 1029066.076186 4593.479722 46442.249065 148307.492261 27.769389 535.839750 1384.896738 760.182695 141106.733749 0.000208 0.000208 0.000208 0.000208 0.000208 5.719787 0.000208 0.000246 0.000212 0.000208 5.725129 604171.685741 1.638933 5.722820 5.734944 23018411.982190 1610291.656210 0.000208 8494422.700920 41110632.143275 0.000000 4314236905.275339 0.974812 2.105461 0.778876 0.965037 0.972184 1.107968 0.999415 1.013877 1.005286 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.817597 0.989235 1.000000 2.032834 0.000054 0.000000 17.200000 0.788921 5.642818 0.000000
8.000000e+01 1305.858964 1028823.030563 4592.650368 46421.220018 148255.266777 27.769394 535.837936 1384.896738 760.280051 141106.210351 0.000208 0.000208 0.000208 0.000208 0.000208 5.719786 0.000208 0.000247 0.000212 0.000208 5.725143 662574.920687 1.696931 5.722819 5.735203 23037208.329130 1613087.022163 0.000208 8498210.913347 41113397.775714 0.000000 4314285603.101028 0.974490 2.104964 0.778735 0.964600 0.971841 1.107968 0.999412 1.013877 1.005414 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.817962 0.989302 1.000000 2.032857 0.000054 0.000000 17.200000 0.787899 5.673830 0.000000
8.100000e+01 1305.428574 1028588.994887 4591.821413 46400.206956 148203.080743 27.769399 535.836121 1384.896738 760.377389 141105.685058 0.000208 0.000208 0.000208 0.000208 0.000208 5.719786 0.000208 0.000248 0.000212 0.000208 5.725157 722495.638164 1.758466 5.722818 5.735463 23055146.473718 1615814.229579 0.000208 8502105.506078 41116201.404186 0.000000 4314333915.129664 0.974168 2.104485 0.778595 0.964164 0.971499 1.107968 0.999408 1.013877 1.005543 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.818337 0.989369 1.000000 2.032880 0.000054 0.000000 17.200000 0.786908 5.704726 0.000000
8.200000e+01 1304.999064 1028359.258406 4591.000445 46379.182647 148150.869075 27.769404 535.834270 1384.896738 760.476778 141105.152278 0.000208 0.000208 0.000208 0.000208 0.000208 5.719771 0.000208 0.000249 0.000212 0.000208 5.725171 779135.898200 1.824866 5.722811 5.735726 23072297.817846 1618477.666121 0.000208 8506099.397888 41119040.627552 0.000000 4314386768.127302 0.973848 2.104015 0.778455 0.963727 0.971157 1.107968 0.999405 1.013877 1.005675 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.818721 0.989438 1.000000 2.032905 0.000054 0.000000 17.200000 0.785943 5.735559 0.000000
8.300000e+01 1304.570587 1028137.783171 4590.179872 46358.174335 148098.696885 27.769409 535.832418 1384.896738 760.576148 141104.617701 0.000208 0.000208 0.000208 0.000208 0.000208 5.719758 0.000208 0.000250 0.000212 0.000208 5.725185 825190.628839 1.895387 5.722805 5.735989 23088677.237981 1621080.133083 0.000208 8510188.122256 41121913.921363 0.000000 4314451287.396150 0.973528 2.103562 0.778316 0.963290 0.970815 1.107968 0.999401 1.013877 1.005806 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.819115 0.989507 1.000000 2.032935 0.000054 0.000000 17.200000 0.784988 5.766318 0.000000
8.400000e+01 1304.143022 1027924.083816 4589.359694 46337.182002 148046.564112 27.769414 535.830565 1384.896738 760.675500 141104.081365 0.000208 0.000208 0.000208 0.000208 0.000208 5.719749 0.000208 0.000251 0.000212 0.000208 5.725200 856373.759612 1.970305 5.722800 5.736251 23104324.178650 1623624.840462 0.000208 8514366.527828 41124819.531398 0.000000 4314531733.461404 0.973209 2.103125 0.778177 0.962854 0.970473 1.107969 0.999398 1.013877 1.005937 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.819517 0.989577 1.000000 2.032973 0.000054 0.000000 17.200000 0.784034 5.797011 0.000000
8.500000e+01 1303.715995 1027717.714223 4588.539912 46316.205631 147994.470695 27.769419 535.828710 1384.896738 760.774834 141103.543183 0.000208 0.000208 0.000208 0.000208 0.000208 5.719741 0.000208 0.000252 0.000212 0.000208 5.725214 875380.547477 2.049903 5.722795 5.736514 23119275.392329 1626114.780820 0.000208 8518629.814456 41127755.821619 0.000000 4314625383.973961 0.972890 2.102703 0.778038 0.962418 0.970132 1.107969 0.999394 1.013877 1.006069 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.819927 0.989647 1.000000 2.033017 0.000054 0.000000 17.200000 0.783081 5.827666 0.000000
8.600000e+01 1303.289208 1027518.263524 4587.720524 46295.245202 147942.416572 27.769424 535.826854 1384.896738 760.874149 141103.003194 0.000208 0.000208 0.000208 0.000208 0.000208 5.719734 0.000208 0.000253 0.000212 0.000208 5.725229 887018.171271 2.134281 5.722792 5.736776 23133565.167703 1628552.751783 0.000208 8522973.496565 41130721.262007 0.000000 4314727407.375930 0.972572 2.102295 0.777899 0.961983 0.969791 1.107969 0.999391 1.013877 1.006200 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.820345 0.989719 1.000000 2.033065 0.000054 0.000000 17.200000 0.782127 5.858304 0.000000
8.700000e+01 1302.862563 1027325.352596 4586.901532 46274.300698 147890.401683 27.769430 535.824997 1384.896738 760.973447 141102.461563 0.000208 0.000208 0.000208 0.000208 0.000208 5.719729 0.000208 0.000254 0.000212 0.000208 5.725243 894591.101891 2.223662 5.722788 5.737038 23147225.537378 1630941.362683 0.000208 8527393.392600 41133714.425011 0.000000 4314834480.942778 0.972254 2.101900 0.777760 0.961547 0.969450 1.107969 0.999388 1.013877 1.006331 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.820771 0.989791 1.000000 2.033115 0.000054 0.000000 17.200000 0.781173 5.888931 0.000000
8.800000e+01 1302.436022 1027138.630969 4586.082934 46253.372101 147838.425967 27.769435 535.823138 1384.896738 761.072726 141101.918328 0.000208 0.000208 0.000208 0.000208 0.000208 5.719725 0.000208 0.000255 0.000212 0.000208 5.725257 900597.252567 2.318606 5.722785 5.737300 23160286.463381 1633283.046752 0.000208 8531885.605322 41136733.978952 0.000000 4314944082.827919 0.971935 2.101518 0.777622 0.961113 0.969109 1.107969 0.999384 1.013877 1.006463 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.821203 0.989864 1.000000 2.033167 0.000054 0.000000 17.200000 0.780219 5.919551 0.000000
8.900000e+01 1302.009521 1026956.744354 4585.266734 46232.433705 147786.487839 27.769440 535.821271 1384.896738 761.172255 141101.371702 0.000208 0.000208 0.000208 0.000208 0.000208 5.719715 0.000208 0.000257 0.000212 0.000208 5.725271 906528.853975 2.419842 5.722780 5.737563 23172802.152868 1635581.244074 0.000208 8536444.565141 41139778.046765 0.000000 4315054745.604081 0.971617 2.101146 0.777483 0.960678 0.968768 1.107970 0.999381 1.013877 1.006594 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.821642 0.989937 1.000000 2.033219 0.000054 0.000000 17.200000 0.779265 5.950168 0.000000
9.000000e+01 1301.583113 1026780.485327 4584.450928 46211.511229 147734.588767 27.769445 535.819402 1384.896738 761.271766 141100.823547 0.000208 0.000208 0.000208 0.000208 0.000208 5.719707 0.000208 0.000258 0.000212 0.000208 5.725286 912354.824901 2.527440 5.722776 5.737826 23184771.293961 1637836.835957 0.000208 8541068.927034 41142846.138832 0.000000 4315166424.555732 0.971299 2.100785 0.777345 0.960243 0.968428 1.107970 0.999377 1.013877 1.006726 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.822087 0.990011 1.000000 2.033272 0.000054 0.000000 17.200000 0.778312 5.980778 0.000000
9.100000e+01 1301.156798 1026609.569379 4583.635516 46190.604655 147682.728689 27.769450 535.817532 1384.896738 761.371259 141100.273899 0.000208 0.000208 0.000208 0.000208 0.000208 5.719700 0.000208 0.000259 0.000212 0.000208 5.725300 918611.287036 2.641810 5.722772 5.738089 23196218.674474 1640051.826750 0.000208 8545755.485103 41145937.157214 0.000000 4315278557.379229 0.970981 2.100435 0.777207 0.959808 0.968088 1.107970 0.999374 1.013877 1.006857 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.822538 0.990085 1.000000 2.033325 0.000054 0.000000 17.200000 0.777359 6.011381 0.000000
9.200000e+01 1300.716739 1026440.720797 4584.347894 46169.713757 147630.907541 27.769455 535.818648 1384.896738 761.470873 141099.723033 0.000208 0.000208 0.000208 0.000208 0.000208 5.719695 0.000208 0.000260 0.000212 0.000208 5.725314 925314.855327 2.763390 5.722769 5.738352 23207167.584141 1642228.097156 0.000208 8550501.232604 41149050.071412 0.000000 4315391106.843378 0.970652 2.100090 0.777327 0.959374 0.967749 1.107970 0.999376 1.013877 1.006989 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.822995 0.990160 1.000000 2.033378 0.000046 0.000000 17.200000 0.776407 6.042972 0.000000
9.300000e+01 1300.276790 1026276.704987 4585.059951 46148.838730 147579.125266 27.769460 535.819764 1384.896738 761.570469 141099.170954 0.000208 0.000208 0.000208 0.000208 0.000208 5.719691 0.000208 0.000261 0.000213 0.000208 5.725328 932503.706025 2.892628 5.722766 5.738614 23217639.930044 1644367.413800 0.000208 8555303.346463 41152183.913173 0.000000 4315504009.527175 0.970324 2.099754 0.777448 0.958940 0.967409 1.107971 0.999378 1.013877 1.007121 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.823457 0.990235 1.000000 2.033431 0.000046 0.000000 17.200000 0.775457 6.074554 0.000000
9.400000e+01 1299.836953 1026117.291993 4585.771688 46127.979558 147527.381807 27.769465 535.820878 1384.896738 761.670047 141098.617485 0.000208 0.000208 0.000208 0.000208 0.000208 5.719687 0.000208 0.000263 0.000213 0.000208 5.725342 940198.817918 3.030009 5.722763 5.738877 23227656.337220 1646471.437909 0.000208 8560159.173209 41155337.771777 0.000000 4315617208.084061 0.969996 2.099428 0.777569 0.958507 0.967070 1.107971 0.999380 1.013877 1.007253 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.823924 0.990311 1.000000 2.033484 0.000046 0.000000 17.200000 0.774507 6.106128 0.000000
9.500000e+01 1299.397232 1025962.267008 4586.483106 46107.136224 147475.677103 27.769471 535.821992 1384.896738 761.769606 141098.062660 0.000208 0.000208 0.000208 0.000208 0.000208 5.719684 0.000208 0.000264 0.000213 0.000208 5.725357 948405.062471 3.176060 5.722761 5.739139 23237236.243559 1648541.733185 0.000208 8565066.216220 41158510.789752 0.000000 4315730669.550402 0.969668 2.099111 0.777689 0.958074 0.966731 1.107971 0.999382 1.013877 1.007384 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824397 0.990388 1.000000 2.033538 0.000046 0.000000 17.200000 0.773560 6.137694 0.000000
9.600000e+01 1298.958019 1025812.849105 4587.177156 39239.936255 147423.932707 27.769476 535.823085 1384.896738 761.868222 141097.508338 0.000208 0.000208 0.000208 0.000208 0.000208 5.719691 0.000208 0.000265 0.000213 0.000208 5.725371 957149.650978 3.329001 5.722762 5.739399 23246402.622703 1650580.346473 0.000208 8570021.171788 41161701.842423 0.000000 4315844341.262241 0.969340 2.098805 0.777807 0.815378 0.966392 1.107971 0.999384 1.013877 1.007515 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824874 0.990464 1.000000 2.033591 0.000046 0.000000 17.200000 0.772615 6.169224 0.000000
9.700000e+01 1298.518925 1025667.350339 4587.870896 39223.687768 147372.217655 27.769481 535.824126 1384.896738 761.966800 141096.952716 0.000208 0.000208 0.000208 0.000208 0.000208 5.719696 0.000208 0.000266 0.000213 0.000208 5.725384 966468.288449 3.491444 5.722763 5.739659 23255167.907210 1652588.069845 0.000208 8575022.813901 41164910.497219 0.000000 4315958155.474638 0.969012 2.098508 0.777925 0.815041 0.966053 1.107971 0.999386 1.013877 1.007645 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.825355 0.990542 1.000000 2.033645 0.000046 0.000000 17.200000 0.771671 6.200745 0.000000
9.800000e+01 1298.079955 1025525.603569 4588.564325 39207.451449 147320.541370 27.769486 535.825165 1384.896738 762.065360 141096.395824 0.000208 0.000208 0.000208 0.000208 0.000208 5.719701 0.000208 0.000268 0.000213 0.000208 5.725398 976386.303799 3.663983 5.722764 5.739919 23263548.476701 1654566.216316 0.000208 8580069.048764 41168136.033596 0.000000 4316072058.305975 0.968685 2.098218 0.778042 0.814703 0.965714 1.107972 0.999388 1.013877 1.007775 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.825841 0.990619 1.000000 2.033699 0.000046 0.000000 17.200000 0.770731 6.232257 0.000000
9.900000e+01 1297.641111 1025387.447676 4589.257446 39191.227286 147268.903791 27.769491 535.826203 1384.896738 762.163902 141095.837668 0.000208 0.000208 0.000208 0.000208 0.000208 5.719704 0.000208 0.000269 0.000213 0.000208 5.725412 986914.541749 3.847258 5.722764 5.740178 23271559.825390 1656516.026486 0.000208 8585157.898846 41171377.770622 0.000000 4316186009.064392 0.968357 2.097935 0.778160 0.814366 0.965376 1.107972 0.999390 1.013877 1.007906 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.826331 0.990697 1.000000 2.033752 0.000046 0.000000 17.200000 0.769793 6.263760 0.000000
9.950000e+01 1297.202395 1025252.731135 4589.950258 39175.015265 147217.304861 27.769496 535.827241 1384.896738 762.262426 141095.278277 0.000208 0.000208 0.000208 0.000208 0.000208 5.719707 0.000208 0.000271 0.000213 0.000208 5.725426 998095.101007 4.041932 5.722764 5.740437 23279216.622172 1658438.673581 0.000208 8590287.494721 41174635.064207 0.000000 4316299935.813442 0.968030 2.097659 0.778277 0.814029 0.965037 1.107972 0.999392 1.013877 1.008036 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.826824 0.990776 1.000000 2.033806 0.000046 0.000000 17.200000 0.768858 6.295253 0.000000
